Cuisine,NumberOfReviews,Rating,RestaurantID,bestAnswer,score
Italian,148,4,1DT6XYMzcekpFQ41Hj44vA,1,5.20E-01
Italian,221,4,Lesv5BG0_0-8bB49cAjMkg,1,5.20E-01
Italian,313,4,nHMDOIX32dGbfpuNUwsLNQ,1,5.32E-01
Italian,1705,4,H_KyiRhwho8rdlw_R93_0Q,1,6.13E-01
Italian,216,4,TsO4cjFld0Plznpimtn8uw,1,5.20E-01
Italian,30,5,xPmCy25F1-uq-1vAP_1TBQ,1,5.20E-01
Italian,591,3.5,fL-JDsQ2I_MT7SpwfyHRFg,1,6.29E-01
Italian,158,3,qZv3GwHh9VHhv9th-N7Wmg,0,5.01E-03
Italian,145,3,zIOtfTF0TVsmQS8XBOtsfg,0,5.01E-03
Italian,388,3.5,clLjkdzKMfv6bZGeSrEsSw,1,5.11E-01
Italian,60,4.5,phB6HvQyOUEZmvgg9KzRmA,1,9.99E-01
Italian,87,4,EpHRWT8KCweAxkYb4AquMQ,1,5.20E-01
Italian,1,5,NViTfVw1IOrlgH4IypGe4w,1,5.20E-01
Italian,242,4,gqTikTCIS01E2m20PzHoDQ,1,5.20E-01
Italian,22,4,3koQihtL0aIYzjJweMLDnw,1,5.20E-01
Italian,87,3.5,JAWWRCjAjAIKOflewu2gFA,1,5.20E-01
Italian,252,4,Lw58gDv9ipwtOcg2EIJp3w,1,5.20E-01
Italian,16,4,aQvcfJ7p_oDEXUZOnUcYCg,1,5.20E-01
Italian,52,3.5,LQcacQ7YYlPK2dMWWoy48Q,1,5.20E-01
Italian,159,4.5,hV26aNvpfq5g34SI6_gvJA,1,9.99E-01
Italian,167,4,81ATGBKh1Ke6EX_L3qHaIQ,1,5.20E-01
Italian,281,4,Jx3dG_USDDOXZuUaU_EVzg,0,4.63E-01
Italian,266,3.5,kpXDpjPKLKMjvCne8cEAjg,0,4.63E-01
Italian,257,4,_WttOSi2_ggdvUI6GvaqTg,0,3.50E-01
Italian,1,4,xzeBLxzdBgHR-wOHoWd0JA,1,5.20E-01
Italian,299,4,5WMGy-lEcQPfLb3q7erS-Q,1,5.48E-01
Italian,129,4,RMokxF5UchQghesOHTqxBg,1,5.20E-01
Italian,124,3.5,7aXY5AkXafxkDsq6k9E7Mg,1,5.20E-01
Italian,1781,4,ssGhu4n3emZ9kEPVf371IQ,1,6.49E-01
Italian,183,3.5,kyb7m3xsdP44Kz3RcsWIAA,1,5.20E-01
Italian,293,4.5,#NAME?,1,9.99E-01
Italian,134,4,FDFE8nqstVJT07LquQ2kBA,1,5.20E-01
Italian,238,4,vTn3ww550Rnhz9naIxtjww,1,5.20E-01
Italian,297,4,YKao3OFejm_GF-kepyI90w,1,5.48E-01
Italian,113,4,k2sHdf6WeY22pK3hs6mtqA,1,5.20E-01
Italian,113,3.5,GSZvuUdsCPisoNbttCqEvw,1,5.20E-01
Italian,98,4.5,LyFVS_a089B96WTEGLNpeA,1,9.99E-01
Italian,55,3,0j19wA2-Mct1XizDKN2uQA,0,5.01E-03
Italian,133,4,HnFHxQUSviXVa1FUGR-Hjw,1,5.20E-01
Italian,335,3.5,if6ZZopcH51YQ7E3y4BxaA,0,3.97E-01
Italian,115,3.5,FakrQWMNdYoBIp18Tpvn0Q,1,5.20E-01
Italian,15,4,wfFI3IIuOX32-T355kNPKA,1,5.20E-01
Italian,2308,4,FhXjAc6nKLf414KxYujUHw,1,5.86E-01
Italian,7,3,RtqDRTkNRUmkIhe_MmosBQ,0,5.01E-03
Italian,247,4.5,D3Qp546j-mH1TX-11q5uAA,1,9.99E-01
Italian,349,4,St8a2de1vfyCxwIySBUWbA,0,3.97E-01
Italian,326,4,TO9IICJjvcg1QhLVnap9fA,1,5.23E-01
Italian,90,4.5,MHbxF-ZS918-ZoXKQPBEyg,1,9.99E-01
Italian,219,3.5,HJwXGxmXdB1X3gfCZMujjg,1,5.20E-01
Italian,3,4,ddxYUtPBrajnScIFHrYr1g,1,5.20E-01
Italian,211,3.5,7gVN8BPaKz4vlmAnj8O0Aw,1,5.20E-01
Italian,348,4,R-biStUvl2zuhIQFk40GsQ,0,3.97E-01
Italian,166,3.5,Ng092KqBbDX6FWUtpWghww,1,5.20E-01
Italian,555,3.5,pL2tig3FxJcrZ4wDIO4TsA,1,6.13E-01
Italian,180,4,i4TzhIY8z0KIaBBH1iLZLA,1,5.20E-01
Italian,54,4,rtivWWzG0XjUuhSrwusTgQ,1,5.20E-01
Italian,256,4,hFmz7HH2og9hn7xNNv20yw,1,5.20E-01
Italian,126,2.5,CWJdZXzmFFy22CTjs3HAPw,0,1.24E-01
Italian,133,4,Xk3BVvlX-KXh6kJhbClMKw,1,5.20E-01
Italian,86,4,FR_E9_Z3WG5HjeIUyTKSWw,1,5.20E-01
Italian,327,4,GnaeBuilZb_fU01v3wNhZw,1,5.23E-01
Italian,59,4.5,zww7OtudkcE921UT2ThOSg,1,9.99E-01
Italian,29,4,a0ib8o6hBkVE2vI-pt0mUg,1,5.20E-01
Italian,10,4.5,Gcgk6wz6itQ3D8P1Yf_5zA,1,9.99E-01
Italian,3,3,VEIX9ykokr5BLHY3sEQmTg,0,5.01E-03
Italian,364,4,CYYLEipRFmr73Hz6XNEzoQ,0,3.97E-01
Italian,203,3.5,e9M8VuRrlOaLgVxf-ljt1Q,1,5.20E-01
Italian,130,4,AoezuAP-QOH6JZZOmyzJLg,1,5.20E-01
Italian,126,4,x4_5vkcFKvaxJuZAJRX_Qw,1,5.20E-01
Italian,118,3.5,uvQM9dckyv8RZB3hQYrKKw,1,5.20E-01
Italian,332,4,lSJD2Gcf9LjJqpLE7pUlWQ,0,3.97E-01
Italian,35,3.5,RGvWFSnNOMRonsBM1taO5Q,1,5.20E-01
Italian,363,4,eQdjZQaLnjItmn9suEEeIA,0,3.97E-01
Italian,122,4,Q2dKbHvXwmJuoaf1Yahfxw,1,5.20E-01
Italian,202,4,mYQMjrtHp8vsEKKNsRz1XA,1,5.20E-01
Italian,11,3,yT7Zrol-yf_rkI-uUn1r7g,0,5.01E-03
Italian,235,4.5,5V4cUVikPN8ALWXBVdjltw,1,9.99E-01
Italian,406,3.5,2FP0l2DLhhXKFB6WIRsHhg,1,5.49E-01
Italian,236,4,kH5RMIaFmd-bekCIhOcqDw,1,5.20E-01
Italian,1098,4,qIOAlXCCYrwN0VxEEH-Tmw,1,6.20E-01
Italian,16,3.5,XSWVHJQ-P3dKg59FPS8j4A,1,5.20E-01
Italian,53,3,i0vlPG1X_kn_ZC15JartSA,0,5.01E-03
Italian,64,4,f-WkzzSaAA_mdDmsKlJ4sw,1,5.20E-01
Italian,495,4,cyLw0vW5MrsF35-A6Dy03w,1,6.49E-01
Italian,76,3.5,jXcc7Ofp5b5Xwa3-NZc9Sw,1,5.20E-01
Italian,162,3,lmuX1DybRvpt9LDMHUuKAA,0,5.01E-03
Italian,100,4,CsZLG1VpdFAZiT_qRRmJ2A,1,5.20E-01
Italian,102,4,cRUuiiEW7F0uqtgSG-sKCg,1,5.20E-01
Italian,7,4,d-5S-QRAB-jqsKBU4tqbsw,1,5.20E-01
Italian,63,3,CAZDrA29lZ3uXE8igSbv2g,0,5.01E-03
Italian,65,3.5,bmRbx7Fa5zerZQXvS29CMw,1,5.20E-01
Italian,2,5,SsCJoN_9fq9dFIHVaM_aGQ,1,5.20E-01
Italian,411,3.5,cw7K31iO2tb5drMtqZ9F8w,1,5.78E-01
Italian,8,4,l8IORbpTz9EwCmHJ_TRULw,1,5.20E-01
Italian,185,4,JrJRfpGicISz_Gt9LkPMvw,1,5.20E-01
Italian,1,5,4AWGPR2F2KiTILhg9IVAZQ,1,5.20E-01
Italian,101,3.5,DD-hzjrGrWQiymt0Ws751w,1,5.20E-01
Italian,675,4,LfRiA6RORToZUSJUHkZBVA,1,6.11E-01
Italian,171,4,t3WXZ8U6espLzY5YQ1Ocsg,1,5.20E-01
Italian,113,4,NqwwyMMXIS-JnwdDQBQT9A,1,5.20E-01
Italian,208,3.5,acXWoQ2wZnpzRV-0V58YTQ,1,5.20E-01
Italian,326,4,6KcS6hc2j4kJi2XTGxC1eg,1,5.23E-01
Italian,157,4,24Fe99IbeFWERDVN7QGB4Q,1,5.20E-01
Mexican,325,4.5,Xjswj531-FkRZPpcccU6kQ,1,9.99E-01
Mexican,1567,4,Wx6lMnEh7dCmX-9PQF1Ifw,0,3.81E-01
Mexican,409,4,ihzI-4yGesoQuAoIocao8g,0,4.85E-01
Mexican,387,4,7bD22UAtH56ikWYslOSIQg,0,4.19E-01
Mexican,631,4,xemN4tP9RlK5c-yUT-M71Q,1,6.23E-01
Mexican,156,4,XO6IbZn2oxonPrfcXHK4HA,0,4.27E-01
Mexican,481,4,9aJ1MVTthZw3QjqoG7mPjg,1,5.21E-01
Mexican,441,4,PAJdNrD4HFBN16OAFeDx4A,1,5.90E-01
Mexican,263,4,ci0-GO_iMb0NdTCUYWjocQ,0,3.72E-01
Mexican,248,4,pG-IkylRFOb-HlaD8NwvvQ,0,4.27E-01
Mexican,43,4.5,DY2wlHlgC5eHITs-d5rT4w,1,9.99E-01
Mexican,840,4,9_CEU7Wmvmwlyvqr-PJD6w,1,5.38E-01
Mexican,105,4,_HxxUvRp-0FMH_RoEzG1TA,0,4.27E-01
Mexican,729,4,sTu5z5HUcIYykg97HHj8xA,1,5.18E-01
Mexican,1018,4,RzKR9QcYP03EQ_8DxTxowg,0,4.85E-01
Mexican,575,4,BbMUXd69i0tlWS2aoppwaQ,1,5.23E-01
Mexican,63,4,tCuPhpmf1PaYe5dmwdq8Ew,0,4.27E-01
Mexican,368,4,_Kc_mFOk7zMPDcDhkdJE7A,0,3.12E-01
Mexican,301,4,ue-iu3tMiHAv7JR0YuhOww,0,4.55E-01
Mexican,58,4,7CfaiHE11MO2zAiu3w6bsw,0,4.27E-01
Mexican,561,4,36Hruo3o2JE6Q2Wdnhy0wA,1,5.23E-01
Mexican,157,4,V9jFJfuK3FzWCJGoY15EgQ,0,4.27E-01
Mexican,15,4.5,_FrbMrCJQMUEoNiKJA3q_w,1,9.99E-01
Mexican,93,4,cy0vBvZu2Eb4XtRFCp8Seg,0,4.27E-01
Mexican,333,4,kn9rgR4KlvyTTi-s76OIaQ,0,3.12E-01
Mexican,393,3.5,bHJWjEg_sGjrlSHIOX6Mqg,0,4.19E-01
Mexican,163,4,WyiTT3VHjzowMnOnUpZ7TQ,0,4.27E-01
Mexican,327,4,UH_aksIxzGPPyhWZJbTP7A,0,4.31E-01
Mexican,621,4,0AWdTQZ97G4rutU0z9Di6g,0,4.81E-01
Mexican,6,4.5,nrwOQSXoRXfAYhkdjiUk8g,1,9.99E-01
Mexican,59,4,tvqtAjAyc7dplVVwhw3VZQ,0,4.27E-01
Mexican,324,4.5,XipQLDbyTl5tsLlyzAWzug,1,9.99E-01
Mexican,339,3.5,2iwT3iutZvmqzmu7oOkWFw,0,3.12E-01
Mexican,60,4.5,PqqnNrUtU7XTKQvUM4cyqQ,1,9.99E-01
Mexican,531,4,oSFL1AVZYouS4YrDjoLyLA,1,5.18E-01
Mexican,354,4.5,k3iUNUGsl-xpQ_EsOfTadA,1,9.98E-01
Mexican,516,4,54hPnm8Z4rJST1CZWaOznw,1,5.22E-01
Mexican,1785,3.5,boRM4i0UQswxQIp6CA9y_A,1,5.60E-01
Mexican,187,4,X0IWYIpyp-eeD783EqVGWw,0,4.27E-01
Mexican,66,4.5,OsnvNfvVnpjnFklon1s-vg,1,9.99E-01
Mexican,372,4,BdHWUmVFuo1R8Lctv4K1Ow,0,3.12E-01
Mexican,629,4,ifGXrRqs-zp6ek7LsoozrQ,1,6.23E-01
Mexican,207,4.5,u9xVzV1OZC5pwtUgaHLM-A,1,9.99E-01
Mexican,294,3.5,qHbQ2V9K_GJqLaOaielk_Q,0,4.55E-01
Mexican,2993,4,NOh24SMS6k4pzNv8Ds7KDg,0,4.94E-01
Mexican,101,4,jeWIYbgBho9vBDhc5S1xvg,0,4.27E-01
Mexican,245,4,iPc-zPgcpgeSo76xl5Jbpw,0,4.27E-01
Mexican,78,4,MnGdp1pYDP-wK57o2lJcwg,0,4.27E-01
Mexican,1008,3.5,DFRpXRHjOHBxYHiuvwaEQQ,0,4.85E-01
Mexican,247,4,tuP7STBjszTvKcQLeFMnkw,0,4.27E-01
Mexican,573,3.5,8WSRmH4rsSRJN1jN0qmT_A,1,5.23E-01
Mexican,45,4,8DvAPUI0qP43rY_CD8YYZQ,0,4.27E-01
Mexican,343,4.5,L3REPLCvQpMapYPd_fkS-A,1,9.98E-01
Mexican,336,4,DQuwci5xgJxXx7dxxp9FBA,0,3.12E-01
Mexican,52,3.5,6ezrABEThm48qv1qj8_FVw,0,4.27E-01
Mexican,561,4,e7krRmyE5upHv2gsEOdR8w,1,5.23E-01
Mexican,108,4,iXtZQ7twXQiv7j2ZdxZqUg,0,4.27E-01
Mexican,276,4.5,BxnrBKdLwdaEXyq97uxgKg,1,9.98E-01
Mexican,60,4,skN-mgnOezFQr9YNh5G5TQ,0,4.27E-01
Mexican,433,4,iUOijKvgnv_4Iu758CqlOg,1,5.52E-01
Mexican,372,3.5,B6bEkY9sJ_GU2pD2Rwb4gg,0,3.12E-01
Mexican,331,3.5,La78lTOdzTrdFYTGXUp7og,0,3.12E-01
Mexican,29,4,ueL0t_7Yu_ev2RrWK9dgDA,0,4.27E-01
Mexican,365,4,zRLNm8U-KGMeotCaE5Xaww,0,3.12E-01
Mexican,333,3.5,_5BoZ_C5zEl5M_MxT1W39w,0,3.12E-01
Mexican,28,4,7l0uy47dEHXg2S1lA1s-EQ,0,4.27E-01
Mexican,347,3.5,VThwGCuC6JVaxAgnmuJDRg,0,3.12E-01
Mexican,134,4,AnAZaBsEuBjYvzaPMTN0oQ,0,4.27E-01
Mexican,77,4,hcI6TVxFyVNEPXg3rF1bQw,0,4.27E-01
Mexican,72,4,#NAME?,0,4.27E-01
Mexican,49,4,AUm7If5Cbvy20AnmyxE-xA,0,4.27E-01
Mexican,55,4.5,98Bm2w9RzNJQZo4U3jSgQQ,1,9.99E-01
Mexican,94,4,NXjCypQNl7tBrdR3gkFqdg,0,4.27E-01
Mexican,100,3,AABqAsYdRI9gSyU1gStdxg,0,3.46E-03
Mexican,296,4,hSkeb_lmfxnoqg7EVo19Vw,0,4.55E-01
Mexican,34,4.5,WgAJUrVaMcMtQxsiIc02sQ,1,9.99E-01
Mexican,655,3.5,1nR3kKOs938gcgnw6p5wjg,1,5.36E-01
Mexican,143,3.5,4sHkiQ0qURBjL_gVLQbGPw,0,4.27E-01
Mexican,257,3.5,v8tuFxvNkKdZytWTn9BhMA,0,2.70E-01
Mexican,405,4,0W0m68TNPbodGCA3PhIB4w,0,4.56E-01
Mexican,116,3.5,xN4yKQMzo3PIoQlFamUOLQ,0,4.27E-01
Mexican,143,3.5,Ahx8GsuAGUl8TgqCWP7uXw,0,4.27E-01
Mexican,236,4,J9pgjC191T-odCmTAG-grQ,0,4.27E-01
Mexican,225,4.5,VVe74-TKuROBvyS1XgVmvw,1,9.99E-01
Mexican,882,4,dgaNriM1VdI2nGochhHE_g,1,5.38E-01
Mexican,279,3.5,xGoSAOhQBNdJMJmPn7CMDQ,0,3.72E-01
Mexican,144,3.5,6ptX8V8WW_IzhHXLJ4SRAA,0,4.27E-01
Mexican,544,4,SCQvI5pAJmD-OMm37kkS6Q,1,5.23E-01
Mexican,756,4,v4_89HfTm05NFTuukjsl_g,1,5.18E-01
Mexican,195,3.5,g2uaHoIX1e1Y2E63t6DLrg,0,4.27E-01
Mexican,82,4,L5eqJRy8Yx_4El6rUxWmBw,0,4.27E-01
Mexican,445,3.5,YKAwpTnKO-n5vB9-pqaCLQ,1,5.04E-01
Mexican,300,3.5,qr24KgWcZGUhKZIPyVMsNw,0,4.55E-01
Mexican,479,3.5,ub2VfE7SRLJABAClzGZp3A,1,5.21E-01
Mexican,416,3.5,DyraY-I4fsow50n9MNbwnQ,1,5.28E-01
Mexican,106,4,8p1HTzXEcC3TCbLz59xMng,0,4.27E-01
Mexican,257,3.5,IfIyjm4SfORGYPbaAWST3g,0,2.70E-01
Mexican,121,3.5,sA1BRfKeVivN63XZDInrRw,0,4.27E-01
Mexican,450,3.5,jB5fXguSmlX65asSB3KIfQ,1,5.01E-01
Mexican,184,3.5,uH45ofFeiz2LYzBBSrj09Q,0,4.27E-01
Mexican,34,4,WV4wYPAGb3W69MfBqIZDHg,0,4.27E-01
Mexican,32,4.5,hR1bG0jgd2_Z9Q5L6siTEw,1,9.99E-01
Mexican,806,4,4ttqjZMCsfz6X0kQ_KR0xQ,0,3.56E-01
Mexican,604,4,_8Oq6MmhqLgzQDVYXWLxuA,1,5.38E-01
Mexican,687,3.5,DTKKEogIt2wQm4UULYVGug,1,5.18E-01
Mexican,91,4,u1KX3yw6L7pg1rbFl_Sx3Q,0,4.27E-01
Mexican,130,3.5,B-bx4pZXrat0D25vde2bJQ,0,4.27E-01
Mexican,41,4,MxrjY6myVl8vK0YvCT4r4g,0,4.27E-01
Mexican,487,3.5,rbAxZRKdMoMxeonDTmooFg,1,5.56E-01
Mexican,745,3.5,TgoYhgbPCYhLBNtpue3QHg,1,5.18E-01
Mexican,208,4,r5NT8-nV4py2c-mppTKucQ,0,4.27E-01
Mexican,58,3.5,4bSYj9nl_mAXIqpA2loIag,0,4.27E-01
Mexican,374,3.5,3lACGsU8feB0RXhAVGOc8g,0,3.12E-01
Mexican,160,4,Jh6bSOaw0ftGh9ONiwr7nA,0,4.27E-01
Mexican,761,3.5,jYAqup9AF9N9wYAWYanZ-A,0,5.00E-01
Mexican,1024,3.5,M1YYZ9cTVuMXLji_XF6rzg,0,4.85E-01
Mexican,447,3.5,Jb6g3-HKC__8X1i-PcekJw,1,5.04E-01
Mexican,140,3.5,E_oFzRY-7j9T04qHkORCsw,0,4.27E-01
Mexican,181,3.5,V5hpSbA41oFAIzvZlv_1vQ,0,4.27E-01
Mexican,240,3.5,FavssEgZjXFi2unEXePkVQ,0,4.27E-01
Mexican,183,3.5,0oRYwB_SLqjHptvUQwwe2w,0,4.27E-01
Mexican,463,3.5,YsDmYRzJo3kiwZvIe1r0Fg,0,4.68E-01
Mexican,1291,3.5,dYWjNK07igws9jFNgQmhng,1,5.35E-01
Mexican,227,3.5,V7_IQ1ab69JilAlgrSnMXg,0,4.27E-01
Mexican,47,4,E4bvZKVGLolSwNBPjw2JMA,0,4.27E-01
Mexican,251,4,qQIF8nQE1eliKObIlFvBaQ,0,4.27E-01
Mexican,527,3.5,NcIUA8l_kmbPEwqI9lzELg,1,6.02E-01
Mexican,39,4.5,m8z1eTTetr-JbSM1HU2t6Q,1,9.99E-01
Mexican,221,4,phfxciZ6-Hch_HbW_tvm_A,0,4.27E-01
Mexican,110,3,hlc6c-3N_rOvO_XwOGEYRw,0,3.46E-03
Mexican,1449,4,Wm6vj0ekRAzZnaeaBEkOag,1,5.13E-01
Mexican,144,3.5,yKPRuBvD3ScCc18QrZ4Y6w,0,4.27E-01
Mexican,108,4.5,bwvd5ZwBTXdpCwJktU-P8g,1,9.99E-01
Mexican,958,3.5,d7YbQzGlmawMGAzUHzZvuw,0,4.85E-01
Mexican,190,3,xIi-TO8iDQCy1ZSHe11_Zw,0,3.46E-03
Mexican,154,3.5,xWLSJOiN1mMRHmBmHyjAfw,0,4.27E-01
Mexican,570,3.5,HKBJGt04_ZSdiIWA_6J8kQ,1,5.23E-01
Mexican,45,5,oux6Pz_hRhJIiGs8EuT6pg,0,4.27E-01
Mexican,537,3.5,VIIfYEzIppjps0K_J_8zLg,1,5.18E-01
Mexican,73,3.5,FeSZi6LBCcAIipoSua6dXg,0,4.27E-01
Mexican,149,4,hKkPlYmHoS9Nb_UbGGqx8A,0,4.27E-01
Mexican,228,3.5,SXWnyFNLCehVlJPRxk7gAg,0,4.27E-01
Mexican,366,3.5,2hmhZim4bX2lbjPSNc7LaA,0,3.12E-01
Mexican,1254,4,U9BX6bMvXHk8umBYnS3Dog,1,5.35E-01
Mexican,272,4.5,AUyKmFjpaVLwc3awfUnqgQ,1,9.98E-01
Mexican,320,4,sLWWrz0iteDNQQJJ21FBUw,0,4.40E-01
Mexican,229,3,JzUg9hbxpAbyvs0JzbFruA,0,3.46E-03
Mexican,419,3.5,bbb6QZReetkrrubqGWJokQ,1,5.28E-01
Mexican,173,3,HwDu45zV90Wmprn6sPttCQ,0,3.46E-03
Mexican,323,3.5,J_9-q-WFMWg5swNVzzZ_XA,0,4.40E-01
Mexican,94,4,RLjlJPtciMdE2nEurLmmNQ,0,4.27E-01
Mexican,2274,4,H9GD7km7riFooM0FkdwOPg,0,4.94E-01
Mexican,351,3.5,ojeMH0rbOOMx9ajChbVkJQ,0,3.12E-01
Mexican,459,3.5,rWhN2fYnfgJctQbuFPSbdQ,0,4.68E-01
Mexican,165,4,TJCyocLYrUBfbf8r0DaBXw,0,4.27E-01
Mexican,405,3.5,VOAryQk18GIxwErygoranA,0,4.56E-01
Mexican,144,3.5,vN1CYP0WNSPfdmZAstfdOg,0,4.27E-01
Mexican,1091,3.5,QwL5LS436Xjo9MHFi2rc-g,1,5.29E-01
Mexican,393,3.5,mVaslo987DCd3YC_0FtWxA,0,4.19E-01
Mexican,40,3.5,JnOYZqzRBHkEB_mvMXph_g,0,4.27E-01
Mexican,46,4.5,PWFK0nvJ23Xkk_B4C5Q4Aw,1,9.99E-01
Mexican,342,3.5,1UqrqRx_35w87pQeg17Gqg,0,3.12E-01
Mexican,55,3.5,PbLGoaIkihF2JPnVRFtxxw,0,4.27E-01
Mexican,206,4,1Ylu26XW3F6gSJWdFw6-8g,0,4.27E-01
Mexican,134,4,jQjQHNAM8xXB73kFkfg9kA,0,4.27E-01
Mexican,666,3.5,1m6viubAWUgsTgguIrJT6A,1,5.20E-01
Mexican,75,4,rssWR0396cR0Wy89azPYXA,0,4.27E-01
Mexican,351,3.5,uipFunIVqRWwopfEvrscyQ,0,3.12E-01
Mexican,93,4,oNYP0AFOSw_oZEHkF_f0kQ,0,4.27E-01
Mexican,46,3.5,7xY3vxBy7yFF5dVAi-6hPQ,0,4.27E-01
Mexican,77,4.5,zNcDCPiUsE5aT6jyaCVtmA,1,9.99E-01
Mexican,227,3.5,ZIfh0Vv86ktGZDdM3YME-w,0,4.27E-01
Mexican,26,4,Pda9zJfg0pRABp9krlJh3Q,0,4.27E-01
Mexican,85,4,G08lAFISY_k1pNxWW6afww,0,4.27E-01
Mexican,86,3.5,Q10FeFs1mtNchv1NbNcsLg,0,4.27E-01
Mexican,280,4,UmY9dyGOclJ0tGbn1IozlA,0,3.72E-01
Mexican,28,4.5,l0ZOGV9tohkpfHiZ-3XSRg,1,9.99E-01
Mexican,544,4,q2D80--iDkSwf_OKsS-jdA,1,5.23E-01
Mexican,52,3.5,kKRzPQD6XF5Nx3pX2R8NIw,0,4.27E-01
Mexican,199,3.5,HLPCElXTqPD6JERdnJM_gQ,0,4.27E-01
Mexican,69,4,H08vCdbcP3oy0cBEKqM5KQ,0,4.27E-01
Mexican,499,3.5,o-KRgyTJoM4EM-K-rwe86w,1,5.22E-01
Mexican,200,3.5,7xW-mmylJCNQgYw88Ur89Q,0,4.27E-01
Mexican,238,3,D7w3Nk3H0oDYZSIAaRgYRA,0,3.46E-03
Mexican,610,3.5,5LO5C4doYF_UP2OB29zYMg,0,4.81E-01
Mexican,71,3.5,bVi0Rk_GfkrJJELLXaqEeA,0,4.27E-01
Mexican,71,3.5,xmbBNjDuGEyeQFTkQPHMLQ,0,4.27E-01
Mexican,880,3.5,R5jpETY0OshPn-AeJjs0fA,1,5.38E-01
Mexican,21,4.5,4QVG74AmkmhjE63-gwyWow,1,9.99E-01
Mexican,150,4,6AJwsgXr7YwsqneGVAdgzw,0,4.27E-01
Mexican,202,3.5,WE064Ln20S4MQVT1hETCCw,0,4.27E-01
Mexican,173,3,tKpTRuNe7JJD6IYFPVCXNg,0,3.46E-03
Mexican,674,4,mmAlHhnTDXIohPC3wfl0hQ,1,5.20E-01
Mexican,278,4,hAqVb9_eVaijpAJknfhZug,0,3.72E-01
Mexican,227,3.5,qZfJbJPxZUkC66lRldcbGA,0,4.27E-01
Mexican,281,4,H-EZ1g_3M8oNHctGjnddwQ,0,3.72E-01
Mexican,212,4.5,6Pa3-9piblDJu0l8u84Jhg,1,9.99E-01
Mexican,60,3.5,PZM0lwv0i0ZRpyzioRU8SA,0,4.27E-01
Mexican,639,4,Ko95LRE9AAvb2Lk9Iwh2-Q,1,5.36E-01
Mexican,226,4,vsQjfOXS10MQ8_CZ3amhVQ,0,4.27E-01
Mexican,26,4,iUsk8CPoDyoBmwVdU1_9QQ,0,4.27E-01
Mexican,24,3.5,V1DdkgD8O2B33GruALTBNw,0,4.27E-01
Mexican,326,3.5,0o0s6bUIuy0LTGNR3xYzzw,0,4.31E-01
Mexican,85,4.5,3vBVnzsJLRh8WtW3awKxeQ,1,9.99E-01
Mexican,378,3.5,t86q8MbsrW8pB8bmfwPWTw,0,3.12E-01
Mexican,95,4.5,T1k1t6NCxNa_2EZ1Sl-heQ,1,9.99E-01
Mexican,250,4,QIsFsiOP3H_NkgeWST7GPA,0,4.27E-01
Mexican,16,4,AuKtb5a8DEe1qSVe_vwpzQ,0,4.27E-01
Mexican,617,3.5,frWu5KfSULdCHd0GmA-ytw,0,4.81E-01
Mexican,13,4,NMvGg6AwvEMUEjIF1z9Ghw,0,4.27E-01
Mexican,511,3.5,EHUNrnIgnhwTnpOm3gEESg,1,5.22E-01
Mexican,125,4,Guy0Mow5rqt4a3RDMRTY5g,0,4.27E-01
Mexican,218,4,4c4Uwb5yUqXJ-inkcDinIg,0,4.27E-01
Mexican,6,4.5,14gt2epj7Tbbcu1HRwjwBw,1,9.99E-01
Mexican,10,4,60sLpAHHl-IvANGTRzfCow,0,4.27E-01
Mexican,284,3.5,4IE9hPuy5QIWVdaETUEG_Q,0,3.72E-01
Mexican,96,4.5,yvva7IYpD6J7OfKlCdQrkw,1,9.99E-01
Mexican,34,3.5,GXK3j99VZK-7JJ0YrtIR0w,0,4.27E-01
Mexican,188,3.5,sMck1jbU2fWNUdEx2BQCqQ,0,4.27E-01
Mexican,175,3.5,17F3KNRiGTPdDonxCEL5-Q,0,4.27E-01
Mexican,104,4.5,uvcEo61aL2F8e4PCzwZsYg,1,9.99E-01
Mexican,160,3.5,p7MviobRqz5rvdzmsjBdEw,0,4.27E-01
Mexican,163,3.5,zOvh6sF_85dyfy84PKmB-g,0,4.27E-01
Mexican,307,4,jzVv_21473lAMYXIhVbuTA,0,4.40E-01
Mexican,203,4,6rM-N1SBbKPC7DWZNg5awQ,0,4.27E-01
Mexican,374,3.5,cqzTgTxWn-_NJBw6EGPKfw,0,3.12E-01
Mexican,29,4,ZVtui4cnUs7iXRJMDD1GwA,0,4.27E-01
Mexican,218,4,Sk-mHDPvuvlCjT1BGKoH4w,0,4.27E-01
Mexican,19,4.5,sNr7HL0CE9AJu_SJNfRBZA,1,9.99E-01
Mexican,58,3.5,9laSSXnr4F16gURfUBbZTA,0,4.27E-01
Mexican,93,4,mdNall-R8nQb6gYLxWlJMg,0,4.27E-01
Mexican,682,3.5,x9wa2M7gvf32swUSBP3uXA,1,5.20E-01
Mexican,2,4.5,lL5DgsvOuiI8nMQcjK1bMA,1,9.99E-01
Mexican,339,4.5,SP4bvMvxel_UPdof_er3HA,1,9.98E-01
Mexican,57,4,yl214H_cUd1intjVAeE1Mw,0,4.27E-01
Mexican,1106,4,LQHegfNHe7ylY3bocrFlpg,1,5.29E-01
Mexican,655,3.5,5Ota_iMwlPLPrap-KfQrgw,1,5.36E-01
Mexican,12,4.5,wOvCuvf0ftfTxQ-8NJ6V4A,1,9.99E-01
Mexican,99,3.5,nY7jGZGMR7XA95t2uey2hA,0,4.27E-01
